Ranking,Vehicle Year-Model,Coefficient
3333.0,2019.0_MIRAGE,-11.922569734444002
3332.0,2001.0_MILLENIA,-11.87999146289429
3331.0,2012.0_500,-11.845372451090695
3330.0,2015.0_SILVERADO,-11.838114326419664
3329.0,1987.0_S10,-11.829314744030544
3328.0,1996.0_C3500,-11.828221471791718
3327.0,2017.0_SENTRA,-11.82644743841789
3326.0,2016.0_FIESTA,-11.816655562433978
3325.0,1999.0_INTREPID,-11.783757465359335
3324.0,1999.0_SONATA,-11.781885202008036
3323.0,1994.0_LESABRE,-11.730291999664466
3322.0,2008.0_LEGACY,-11.714431312225797
3321.0,2004.0_CTS,-11.703468877278853
3320.0,1998.0_RAM VAN,-11.69772013977595
3319.0,2006.0_ODYSSEY,-11.67877907648594
3318.0,2009.0_SENTRA,-11.662180337525774
3317.0,2017.0_MALIBU,-11.611200430900059
3316.0,1990.0_D50,-11.61020075400621
3315.0,2007.0_GALANT,-11.596572641129006
3314.0,2005.0_TRAILBLAZER EXT,-11.571156566425547
3313.0,2005.0_SPORTAGE,-11.560392059826635
3312.0,2013.0_TAURUS,-11.547706889509413
3311.0,2003.0_V40,-11.538527476004614
3310.0,1999.0_GTI,-11.5344555804563
3309.0,2004.0_ARMADA,-11.528912395392748
3308.0,2003.0_SEQUOIA,-11.48864319382363
3307.0,2008.0_TOWN CAR,-11.488156925988614
3306.0,1980.0_DEVILLE,-11.470876775731487
3305.0,2003.0_7 SERIES,-11.45693501344869
3304.0,2009.0_TL,-11.407430986250997
3303.0,1990.0_CONTINENTAL,-11.294644815253807
3302.0,2003.0_VENTURE,-11.27571084195929
3301.0,2001.0_7 SERIES,-11.274026160993982
3300.0,2011.0_AVEO5,-11.260196789401448
3299.0,2015.0_XF,-11.23786966892812
3298.0,2007.0_5 SERIES,-11.187076807059176
3297.0,2000.0_C70,-11.130491719914914
3296.0,2020.0_SANTA FE,-11.11783242041731
3295.0,1997.0_TIBURON,-11.083730905584884
3294.0,2001.0_CL,-11.083088989189408
3293.0,1993.0_G20,-11.04789975879522
3292.0,2020.0_OUTLANDER,-11.033149865965576
3291.0,1986.0_SPRINT,-10.997299264117558
3290.0,2002.0_MONTANA,-10.979480591027027
3289.0,1997.0_CIVIC DEL SOL,-10.977588709939285
3288.0,1996.0_S10,-10.97676881660574
3287.0,2009.0_GTI,-10.97628298147401
3286.0,2005.0_TSX,-10.975999065721114
3285.0,1970.0_MAVERICK,-10.96304421551435
3284.0,2014.0_JUKE,-10.924971176914255
3283.0,2009.0_ESCAPE,-10.855420572964423
3282.0,1994.0_LEGACY,-10.827203724902404
3281.0,2005.0_PACIFICA,-10.810340643537804
3280.0,1991.0_LS 400,-10.80484137219324
3279.0,1998.0_CONTINENTAL,-10.798577104054262
3278.0,1991.0_PRIZM,-10.798153548445661
3277.0,2000.0_TOWN CAR,-10.797108688497069
3276.0,2014.0_ELANTRA GT,-10.778111668104174
3275.0,2006.0_MILAN,-10.768377039603191
3274.0,1997.0_EIGHTY EIGHT,-10.764726853242035
3273.0,2005.0_300,-10.743128583514283
3272.0,2022.0_SCOOTER,-10.709965789712871
3271.0,1978.0_924,-10.692654815171837
3270.0,1994.0_TRANS SPORT,-10.69101346757979
3269.0,1984.0_FLEETWOOD BROUGHAM,-10.663723181318872
3268.0,2001.0_ODYSSEY,-10.654609645738166
3267.0,2007.0_TUCSON,-10.580325674835343
3266.0,2005.0_350Z,-10.569676068451894
3265.0,2006.0_LUCERNE,-10.562444997005578
3264.0,2006.0_GALANT,-10.550398612399173
3263.0,1993.0_LS 400,-10.516623595380953
3262.0,2009.0_HHR,-10.516254204045875
3261.0,2003.0_YUKON,-10.509810601029415
3260.0,1984.0_SEVILLE,-10.461795394784966
3259.0,2004.0_ACCENT,-10.456057849883392
3258.0,1988.0_BRONCO II,-10.432910024218824
3257.0,1993.0_TEMPO,-10.410671525686793
3256.0,2006.0_MONTANA SV6,-10.40055553280077
3255.0,1998.0_S70,-10.33804340113762
3254.0,2007.0_ENTOURAGE,-10.30777320564431
3253.0,2009.0_VERSA,-10.304789481930104
3252.0,2004.0_CENTURY,-10.27763355816506
3251.0,2001.0_LEGACY,-10.262649191944712
3250.0,2005.0_SEQUOIA,-10.255494682681519
3249.0,1994.0_G20,-10.25478104870021
3248.0,1987.0_CUTLASS SUPREME,-10.24932742768464
3247.0,1993.0_DAKOTA,-10.244147439417407
3246.0,2007.0_GRAND VITARA,-10.237292749753218
3245.0,1984.0_CAPRICE,-10.166529810673838
3244.0,2001.0_PT CRUISER,-10.16046125388393
3243.0,1999.0_DENALI,-10.15960182097521
3242.0,2006.0_A4,-10.155568686704516
3241.0,2008.0_SRX,-10.140498043113162
3240.0,2011.0_JOURNEY,-10.13699993023457
3239.0,1998.0_MILLENIA,-10.121188180991144
3238.0,2013.0_FLEX,-10.070920951681504
3237.0,2000.0_XJ8,-10.061251530170907
3236.0,1993.0_CORVETTE,-10.049853450615725
3235.0,1995.0_PARK AVENUE,-10.00586726625125
3234.0,1989.0_TOWN CAR,-9.980736711250364
3233.0,2005.0_GRAND CHEROKEE,-9.95868793511377
3232.0,1963.0_FALCON,-9.93571392004701
3231.0,1993.0_SENTRA,-9.924351358948842
3230.0,2005.0_HIGHLANDER,-9.855565112602974
3229.0,2002.0_NAVIGATOR,-9.817494059243842
3228.0,1967.0_CULASS CIERA,-9.804971984850361
3227.0,1997.0_CONTINENTAL,-9.793751556900084
3226.0,2017.0_CHALLENGER,-9.762397225338614
3225.0,1980.0_300,-9.730028319404468
3224.0,1998.0_ODYSSEY,-9.69933794358003
3223.0,2004.0_X5,-9.68732865240409
3222.0,2017.0_CRUZE,-9.66445014997335
3221.0,1999.0_SUNFIRE,-9.642742889584433
3220.0,1997.0_PROTEGE,-9.628394334457424
3219.0,2000.0_MILLENIA,-9.620259394229512
3218.0,2008.0_GALANT,-9.614652602133377
3217.0,1998.0_DIAMANTE,-9.601804953551003
3216.0,2004.0_5-Sep,-9.59166496129776
3215.0,1993.0_COROLLA,-9.562109770194015
3214.0,1998.0_TROOPER,-9.555006647079285
3213.0,2006.0_STRATUS,-9.54897642286811
3212.0,2008.0_RABBIT,-9.513640522765014
3211.0,2002.0_TAURUS,-9.511683128177147
3210.0,2011.0_FIESTA,-9.489388400312135
3209.0,2004.0_PASSAT,-9.408880295649576
3208.0,2008.0_STS,-9.398120157976699
3207.0,1999.0_ELANTRA,-9.38915380928805
3206.0,2011.0_MALIBU,-9.388879349295967
3205.0,1992.0_GRAND CARAVAN,-9.385625837057558
3204.0,2001.0_RIO,-9.382628390090172
3203.0,2002.0_PT CRUISER,-9.361339172445314
3202.0,1994.0_PREVIA,-9.317042338452168
3201.0,2007.0_CHARGER,-9.312301154209113
3200.0,2000.0_INTEGRA,-9.296893726103022
3199.0,2006.0_G6,-9.277625530622055
3198.0,2013.0_SX4 SEDAN,-9.268137385304339
3197.0,2019.0_FIESTA,-9.258392705436608
3196.0,2015.0_PACEMAN,-9.234567001478789
3195.0,2009.0_3-Sep,-9.188358266393463
3194.0,1998.0_MONTERO SPORT,-9.171027500450293
3193.0,1995.0_ASPIRE,-9.15931646806926
3192.0,2005.0_XTERRA,-9.147758910587068
3191.0,1991.0_LEBARON,-9.137938198579931
3190.0,2013.0_S60,-9.118478227979201
3189.0,2005.0_RENO,-9.115511897259417
3188.0,1998.0_5 SERIES,-9.11398480829002
3187.0,1994.0_CONCORDE,-9.05819154995755
3186.0,2006.0_RIO5,-9.04310167263646
3185.0,1993.0_C2500,-8.976166113241506
3184.0,2011.0_CAMARO,-8.959338748747593
3183.0,1990.0_760,-8.944247694059865
3182.0,2011.0_TRAVERSE,-8.939104075241834
3181.0,2022.0_MODEL 3,-8.929013958317169
3180.0,2002.0_A4,-8.910147269088473
3179.0,1999.0_XJ8,-8.881245275560827
3178.0,2002.0_TRACKER,-8.836215966877171
3177.0,2005.0_RAINIER,-8.816921597353465
3176.0,2004.0_CAMRY SOLARA,-8.810071376776259
3175.0,1969.0_CONTINENTAL,-8.786505674251533
3174.0,2002.0_VITARA,-8.768281503873997
3173.0,1996.0_I30,-8.75440634876305
3172.0,1983.0_944,-8.673360222848084
3171.0,2010.0_RAM PICKUP,-8.671670400883071
3170.0,1999.0_BONNEVILLE,-8.654164085840724
3169.0,1994.0_ROADMASTER,-8.615537832212333
3168.0,2003.0_ECONOLINE WAGON,-8.577535777872011
3167.0,2009.0_PASSAT,-8.567447059904461
3166.0,2012.0_FUSION HYBRID,-8.558702667062091
3165.0,2019.0_SENTRA,-8.535393971423506
3164.0,2013.0_JETTA,-8.511118013114551
3163.0,2008.0_GTI,-8.509821332996502
3162.0,1988.0_LTD CROWN VICTORIA,-8.50508748528169
3161.0,2004.0_GALANT,-8.499355643591787
3160.0,1994.0_E-CLASS,-8.493446646356126
3159.0,1999.0_ELDORADO,-8.491781989747057
3158.0,2007.0_TORRENT,-8.475871902101407
3157.0,1994.0_MIRAGE,-8.426558601389285
3156.0,2018.0_CAMARO,-8.419847696337486
3155.0,1995.0_SIERRA,-8.405965999592349
3154.0,2010.0_AVEO,-8.388172604116525
3153.0,1995.0_F-350,-8.332637418854729
3152.0,1998.0_SLX,-8.332449821432355
3151.0,1993.0_CENTURY,-8.295343642373563
3150.0,2009.0_G37,-8.292042241556194
3149.0,1997.0_Q45,-8.277174567192553
3148.0,2002.0_AVALANCHE,-8.269836147730986
3147.0,2010.0_COOPER,-8.225040693685314
3146.0,2001.0_4RUNNER,-8.19723906892237
3145.0,1991.0_S SERIES,-8.158169947451716
3144.0,2008.0_SX4 CROSSOVER,-8.139233591257804
3143.0,1996.0_MAXIMA,-8.113672578677713
3142.0,2009.0_GS 450H,-8.076273926323166
3141.0,2007.0_SUBURBAN,-8.040274909419539
3140.0,2004.0_YUKON,-8.00634217954055
3139.0,2006.0_F-250,-8.006063073824457
3138.0,1991.0_SABLE,-7.990112086661926
3137.0,1991.0_CARAVAN,-7.987872207759159
3136.0,2013.0_C-MAX ENERGI,-7.980996377450249
3135.0,1991.0_RAM WAGON,-7.956269577102183
3134.0,1997.0_CUTLASS SUPREME,-7.931979134888331
3133.0,2006.0_S-TYPE,-7.916236311806289
3132.0,2004.0_TUNDRA,-7.89878316923754
3131.0,2017.0_JOURNEY,-7.8655594492904735
3130.0,1978.0_G20,-7.844618824335449
3129.0,2016.0_TRANSIT VAN,-7.844441302616542
3128.0,1997.0_PRELUDE,-7.842139405353905
3127.0,2010.0_7 SERIES,-7.834580245884392
3126.0,1997.0_GRAND AM,-7.832121444037885
3125.0,1998.0_SABLE,-7.801169133540438
3124.0,2014.0_JETTA,-7.799532175622596
3123.0,2010.0_XB,-7.7989999908984355
3122.0,2006.0_MUSTANG,-7.777873568858183
3121.0,2011.0_MAZDA6,-7.7636557997285305
3120.0,1991.0_K2500,-7.742879087590923
3119.0,1988.0_420,-7.72304995626887
3118.0,2000.0_A4,-7.72047839519414
3117.0,1990.0_SABLE,-7.7127101138903615
3116.0,1997.0_ASTRO,-7.703371132441537
3115.0,2013.0_CAMARO,-7.669806674203978
3114.0,1982.0_F-150,-7.6688350846855675
3113.0,2008.0_7 SERIES / ALPINA B7,-7.6343454040874
3112.0,1993.0_REGAL,-7.624877145822229
3111.0,1952.0_S15,-7.603375045610113
3110.0,2012.0_CHARGER,-7.599577539887665
3109.0,2002.0_SAFARI,-7.544259927734609
3108.0,2011.0_TERRAIN,-7.523822692871165
3107.0,2007.0_EXPRESS,-7.517001709269119
3106.0,1992.0_D150 PICKUP,-7.492544070109297
3105.0,2004.0_F-150 HERITAGE,-7.408769041981197
3104.0,2007.0_VIBE,-7.40700366738232
3103.0,1998.0_INTRIGUE,-7.386207456155278
3102.0,1990.0_IMPERIAL,-7.378300624264231
3101.0,1995.0_EIGHTY EIGHT,-7.375619855620649
3100.0,2010.0_SEBRING,-7.357667259192992
3099.0,2005.0_A6,-7.336612855430681
3098.0,1983.0_5000,-7.3284227253000385
3097.0,2015.0_500,-7.325875944964975
3096.0,1997.0_S-CLASS,-7.289305898699861
3095.0,1997.0_GRAND MARQUIS,-7.277177976025978
3094.0,2009.0_MKZ,-7.276446364487233
3093.0,1986.0_GL,-7.274196268869068
3092.0,1998.0_TOWN CAR,-7.249772010496195
3091.0,2010.0_CALIBER,-7.244197236340794
3090.0,1997.0_BRAVADA,-7.238619070971929
3089.0,1994.0_DAKOTA,-7.232811302138037
3088.0,2006.0_SANTA FE,-7.1302990707768865
3087.0,2009.0_RAM PICKUP,-7.123507253687985
3086.0,2008.0_PRIUS,-7.111889026890222
3085.0,2009.0_RABBIT,-7.0909906521535975
3084.0,2006.0_TORRENT,-7.0509434741861
3083.0,1998.0_TOWN & COUNTRY,-7.028795127167204
3082.0,1978.0_VAN,-7.009434867142827
3081.0,2017.0_A3,-6.995080044974697
3080.0,2007.0_MAGNUM,-6.99413281646781
3079.0,1989.0_PATHFINDER,-6.9917139732550755
3078.0,1989.0_MARK VII,-6.9781827935085445
3077.0,2008.0_TRIBUTE,-6.956528425731975
3076.0,1977.0_280,-6.910851089637996
3075.0,2005.0_F-250,-6.87989992656503
3074.0,2004.0_S-CLASS,-6.820232019078072
3073.0,2013.0_500,-6.796954650923263
3072.0,2008.0_JETTA,-6.714969377469501
3071.0,1982.0_244,-6.71078615250425
3070.0,2005.0_VENTURE,-6.680749641977161
3069.0,2002.0_CAVALIER,-6.672873859193981
3068.0,1993.0_IMPREZA,-6.591576390799522
3067.0,1999.0_CL-CLASS,-6.586538352207048
3066.0,2018.0_FOCUS,-6.581366078005788
3065.0,2003.0_350Z,-6.576152435542377
3064.0,2003.0_TAHOE,-6.53333204988835
3063.0,1996.0_ES 300,-6.532235171350323
3062.0,1997.0_SUBURBAN,-6.52140320628345
3061.0,1997.0_TROOPER,-6.503331093529552
3060.0,1994.0_CARAVAN,-6.4869711896416
3059.0,1996.0_SABLE,-6.4754896844673215
3058.0,2008.0_ACCORD,-6.470317770396398
3057.0,2017.0_3 SERIES,-6.456403094855485
3056.0,1988.0_RANGER,-6.431490616957167
3055.0,2013.0_A6,-6.417067566414808
3054.0,2005.0_CROWN VICTORIA,-6.412118244995941
3053.0,2010.0_RIO,-6.378748847789845
3052.0,2012.0_CX-7,-6.346107848142785
3051.0,2010.0_TAURUS,-6.342769786608721
3050.0,1996.0_TRAILER,-6.333851855826555
3049.0,2012.0_NAVIGATOR L,-6.32012179805358
3048.0,1985.0_F-700,-6.309671926974663
3047.0,2004.0_XL-7,-6.286438868232927
3046.0,2007.0_EXPEDITION EL,-6.262854282503534
3045.0,2001.0_V70 XC,-6.2616929551001235
3044.0,1990.0_REATTA,-6.249846750337768
3043.0,2004.0_VIBE,-6.240389464931397
3042.0,1994.0_ELDORADO,-6.240208170767725
3041.0,2015.0_PRIUS,-6.223675239004397
3040.0,1992.0_LS 400,-6.221782233993996
3039.0,2002.0_I35,-6.207008502582499
3038.0,2010.0_VIBE,-6.201332767125839
3037.0,2014.0_JOURNEY,-6.193723595926128
3036.0,1995.0_THUNDERBIRD,-6.14308738643831
3035.0,1989.0_TORONADO,-6.079468937756367
3034.0,2006.0_NEW BEETLE,-6.074295625565537
3033.0,2012.0_ACCORD,-6.008413176498016
3032.0,2008.0_4RUNNER,-6.00287270317876
3031.0,1997.0_COUGAR,-5.918565656228135
3030.0,2007.0_F-600,-5.902817577103554
3029.0,1991.0_CORSICA,-5.8913255853808675
3028.0,2005.0_COLORADO,-5.873033547000289
3027.0,2000.0_ODYSSEY,-5.844644231985812
3026.0,1989.0_C3500,-5.8289107056601175
3025.0,1995.0_RAM PICKUP,-5.8205053691203
3024.0,2014.0_PASSAT,-5.8011683039810205
3023.0,1984.0_RANGER,-5.78335404244799
3022.0,1996.0_Z3,-5.77772495055087
3021.0,1980.0_F350,-5.73967784939532
3020.0,2001.0_GTI,-5.73228805743292
3019.0,2004.0_ECLIPSE,-5.722478571885518
3018.0,1999.0_S80,-5.691121979306404
3017.0,2002.0_PRIZM,-5.678515393691368
3016.0,2013.0_X3,-5.672066827725427
3015.0,2006.0_TAHOE,-5.661763106652112
3014.0,2001.0_AVALON,-5.632871714262555
3013.0,2019.0_CIVIC,-5.6243477731090135
3012.0,1984.0_C20,-5.603971680150005
3011.0,2013.0_SPARK,-5.5835354976607485
3010.0,2016.0_500X,-5.575767028852069
3009.0,2016.0_SONIC,-5.545927321398792
3008.0,2010.0_LANCER,-5.5261009441950355
3007.0,1979.0_262,-5.481793252783919
3006.0,1998.0_JETTA,-5.455295142303717
3005.0,2006.0_SUBURBAN,-5.450753361349238
3004.0,2004.0_MALIBU,-5.409151060124095
3003.0,2004.0_RSX,-5.338845218616996
3002.0,1991.0_D250 PICKUP,-5.3370613766055905
3001.0,1995.0_XJS,-5.32828671716141
3000.0,1990.0_RAM,-5.299905732174221
2999.0,2001.0_RAM PICKUP,-5.282606153142271
2998.0,2009.0_TC,-5.2611310419557515
2997.0,2009.0_S80,-5.244319191207693
2996.0,2006.0_RANGE ROVER VELAR,-5.243891397073909
2995.0,1982.0_CLUB WAGON,-5.235772710543198
2994.0,2017.0_2500,-5.200909919344035
2993.0,1987.0_S15,-5.132576801392887
2992.0,2008.0_EXPLORER,-5.127771236690846
2991.0,2003.0_EXPLORER,-5.11409502208782
2990.0,2009.0_ECLIPSE,-5.057844602511121
2989.0,2010.0_ACADIA,-5.055300055037322
2988.0,2002.0_IS 300,-5.0235037064475465
2987.0,2013.0_LANCER EVOLUTION,-5.020455645999191
2986.0,2012.0_CIVIC,-4.993629137253953
2985.0,2000.0_S80,-4.983721752286772
2984.0,1984.0_LTD CROWN VICTORIA,-4.974593526159596
2983.0,1998.0_PASSPORT,-4.923478370576009
2982.0,2000.0_SONATA,-4.79698594691819
2981.0,1998.0_G1500,-4.755641822146493
2980.0,1999.0_ESTEEM,-4.754864722487963
2979.0,1995.0_ELANTRA,-4.751686167100583
2978.0,2007.0_COOPER,-4.728689988694428
2977.0,2005.0_G6,-4.724510678021441
2976.0,2008.0_MATRIX,-4.70103005330094
2975.0,2008.0_OUTLOOK,-4.65065638481314
2974.0,1985.0_DEVILLE,-4.641843781062048
2973.0,1978.0_FLEETWOOD,-4.610951295072754
2972.0,2017.0_CAMRY,-4.583992452512374
2971.0,2002.0_XL-7,-4.575521312351268
2970.0,1996.0_CUTLASS CIERA,-4.489067902521545
2969.0,1985.0_ELDORADO,-4.4888578457709105
2968.0,1977.0_NOVA,-4.432457599136466
2967.0,2006.0_TAURUS,-4.414721117575762
2966.0,2004.0_TACOMA,-4.363863177728538
2965.0,2001.0_DURANGO,-4.3589323561779825
2964.0,1994.0_TERCEL,-4.3295234029422485
2963.0,1986.0_CRESSIDA,-4.323150272507417
2962.0,1989.0_ECONOLINE,-4.319573712395462
2961.0,2009.0_S60,-4.318494337129464
2960.0,2014.0_5 SERIES,-4.300333956359711
2959.0,2008.0_Q7,-4.290235984436271
2958.0,1999.0_ALTIMA,-4.240909251714584
2957.0,1978.0_SKYLARK,-4.196601583158404
2956.0,1998.0_7 SERIES,-4.191237250933147
2955.0,1988.0_5 SERIES,-4.152035640417524
2954.0,2000.0_SIENNA,-4.058439602559189
2953.0,1990.0_CAMARO,-4.028661547759774
2952.0,1993.0_CAPRICE CLASSIC,-3.98147320551556
2951.0,1992.0_CROWN VICTORIA,-3.9770178086239523
2950.0,2008.0_M-CLASS,-3.9086786489535372
2949.0,2006.0_GRAND VITARA,-3.8973750812067633
2948.0,1999.0_DEVILLE,-3.856048799890166
2947.0,2004.0_BRAVADA,-3.846048681341945
2946.0,1992.0_LEBARON,-3.833935626337674
2945.0,1993.0_FESTIVA,-3.8285745900354775
2944.0,2016.0_FORTE,-3.8253010592741736
2943.0,2014.0_FORTE,-3.8175897575424615
2942.0,2006.0_GTI,-3.8130042473554737
2941.0,2006.0_ELEMENT,-3.74058791603708
2940.0,1991.0_DYNASTY,-3.718680306449616
2939.0,1995.0_CROWN VICTORIA,-3.709313585706749
2938.0,1995.0_FIREBIRD,-3.707974308438939
2937.0,1989.0_PRIZM,-3.690416905487089
2936.0,2009.0_MAZDA6,-3.6839959802736355
2935.0,2021.0_ESCAPE HYBRID,-3.681505077296063
2934.0,2004.0_PILOT,-3.663635328342243
2933.0,1996.0_RL,-3.6630953539335867
2932.0,2007.0_FJ CRUISER,-3.650790266512993
2931.0,2007.0_TIBURON,-3.645412145235472
2930.0,2001.0_GRAND MARQUIS,-3.6350154317390473
2929.0,1992.0_TROOPER,-3.617862298923092
2928.0,1979.0_ECONOLINE,-3.60475910486072
2927.0,2001.0_OUTBACK,-3.5708846277354804
2926.0,2001.0_TIBURON,-3.5701813740263795
2925.0,1990.0_CHEROKEE,-3.567916103724424
2924.0,2015.0_FZ07,-3.5676447950637584
2923.0,2005.0_RAV4,-3.540990583837147
2922.0,1986.0_944,-3.537690827790988
2921.0,1994.0_C3500,-3.5310512288806617
2920.0,2005.0_ROADSTER,-3.4382255077051855
2919.0,1996.0_DAKOTA,-3.434574786394188
2918.0,2007.0_QUEST,-3.428392570455643
2917.0,2008.0_ECLIPSE SPYDER,-3.410910538253937
2916.0,2011.0_Q5,-3.391289999837788
2915.0,2011.0_RIO,-3.361062739970517
2914.0,2006.0_XA,-3.351871585998477
2913.0,2006.0_COROLLA,-3.3256575424033823
2912.0,1996.0_TAHOE,-3.315367229165273
2911.0,1978.0_SUBURBAN,-3.3097104732076468
2910.0,1994.0_BLAZER,-3.3032366924148793
2909.0,1992.0_M2,-3.2992190299209216
2908.0,2012.0_MKZ,-3.2841153429321013
2907.0,2003.0_SEBRING,-3.2463624298312617
2906.0,2002.0_DURANGO,-3.245400554360222
2905.0,1990.0_INTEGRA,-3.2111993757705446
2904.0,1993.0_ESCORT,-3.1195185255515705
2903.0,2006.0_MONTEREY,-3.1065562093463046
2902.0,1999.0_METRO,-3.086437479996549
2901.0,2012.0_ES 350,-3.0493728119675003
2900.0,2001.0_JETTA,-3.045358677702986
2899.0,2006.0_V70,-2.9782923632215446
2898.0,2001.0_3 SERIES,-2.958313856970295
2897.0,1987.0_300,-2.926837245241597
2896.0,2007.0_OPTIMA,-2.9263465446900248
2895.0,2019.0_SILVERADO LD,-2.9023603304002155
2894.0,1999.0_DURANGO,-2.887603848287814
2893.0,1992.0_IMPERIAL,-2.8795060856030155
2892.0,1995.0_CAPRICE CLASSIC,-2.875083919008296
2891.0,2020.0_EQUINOX,-2.8731707569661475
2890.0,2006.0_VERONA,-2.8679666973319025
2889.0,2015.0_RENEGADE,-2.858099189094481
2888.0,1990.0_THUNDERBIRD,-2.847946768665779
2887.0,1997.0_COROLLA,-2.844774866355984
2886.0,1995.0_STEP VAN,-2.7987602819101896
2885.0,2005.0_Q45,-2.764513460960521
2884.0,2007.0_RIO,-2.752656769503792
2883.0,1982.0_CAPRICE,-2.7507303767134634
2882.0,1993.0_PARK AVENUE,-2.7223230294028333
2881.0,1998.0_SAFARI,-2.709404886968649
2880.0,2011.0_CHARGER,-2.6979720513422745
2879.0,1997.0_DAKOTA,-2.689264823462881
2878.0,1995.0_TAHOE,-2.6767987898286103
2877.0,1976.0_VOLARE,-2.665548799474948
2876.0,2001.0_PARK AVENUE,-2.651355249614126
2875.0,2009.0_MAZDASPEED3,-2.6487903134007227
2874.0,2019.0_KICKS,-2.5532429280022364
2873.0,1996.0_LS 400,-2.5375400442766227
2872.0,1999.0_MONTANA,-2.4732534189991973
2871.0,2008.0_A6,-2.4462196251209103
2870.0,1997.0_ODYSSEY,-2.430963304314255
2869.0,2002.0_SIENNA,-2.403133526118307
2868.0,1999.0_TOWN CAR,-2.388585629697775
2867.0,1989.0_BONNEVILLE,-2.37503021657287
2866.0,2003.0_LANCER,-2.345100729065342
2865.0,2023.0_BREVA,-2.320014179488437
2864.0,2008.0_CONTINENTAL,-2.3152091402834603
2863.0,1990.0_SAFARI,-2.2961932368557707
2862.0,2007.0_EXPEDITION,-2.290537348034765
2861.0,2020.0_370Z,-2.2783471129989183
2860.0,2011.0_ROUTAN,-2.22856540403771
2859.0,2001.0_TT,-2.1940538190974985
2858.0,2012.0_JUKE,-2.1931679161519444
2857.0,2000.0_CATERA,-2.1923407504066037
2856.0,2008.0_SX4 SEDAN,-2.1760664130404943
2855.0,2014.0_SORENTO,-2.1641299867745953
2854.0,1997.0_ACCENT,-2.1533902035488555
2853.0,2010.0_FUSION,-2.14733425895479
2852.0,2012.0_FORESTER,-2.141917152937961
2851.0,1990.0_FESTIVA,-2.0968686965776584
2850.0,1995.0_REGAL,-2.087631877198856
2849.0,1993.0_RANGER,-2.0336363967641553
2848.0,2014.0_500L,-2.0002527621050894
2847.0,2008.0_TUCSON,-1.9663171915304458
2846.0,2001.0_SONOMA,-1.9653352465263136
2845.0,1987.0_RAM PICKUP,-1.957987896278569
2844.0,1991.0_JETTA,-1.9441791423571582
2843.0,2010.0_GALANT,-1.9358499675808516
2842.0,2002.0_X-TYPE,-1.9295058770510205
2841.0,2012.0_MAXIMA,-1.9160950946358302
2840.0,1996.0_GRAND AM,-1.8938836663915597
2839.0,1997.0_INTEGRA,-1.8677265364654014
2838.0,2013.0_GENESIS COUPE,-1.8559899590740019
2837.0,2010.0_COBALT,-1.8393700425700543
2836.0,2006.0_AZERA,-1.7651410071280016
2835.0,2005.0_MDX,-1.7467059419916
2834.0,1990.0_ELDORADO,-1.744686380511667
2833.0,1974.0_BEETLE,-1.712013991244213
2832.0,2004.0_SAFARI,-1.6904812950894614
2831.0,2004.0_OUTBACK,-1.6689668134384965
2830.0,1996.0_CAMRY,-1.6628208119756354
2829.0,2016.0_ALTIMA,-1.6598480451310194
2828.0,1990.0_MX-5 MIATA,-1.6499185626062935
2827.0,2007.0_ECONOLINE WAGON,-1.6439344319644886
2826.0,2001.0_BRAVADA,-1.6262268494878998
2825.0,1986.0_CUTLASS CIERA,-1.6202724280366134
2824.0,2001.0_IMPALA,-1.5851331181408967
2823.0,2013.0_CRUZE,-1.5850272235251004
2822.0,2002.0_ESTEEM,-1.5802786834793172
2821.0,2013.0_TAHOE,-1.5637411891596187
2820.0,1997.0_SONOMA,-1.5442751813383775
2819.0,1997.0_Z3,-1.5432520371551017
2818.0,2001.0_3-Sep,-1.4957346154345397
2817.0,2009.0_CROWN VICTORIA,-1.439597157105038
2816.0,1991.0_CAMARO,-1.4355234113952893
2815.0,2007.0_YUKON,-1.4244492459050662
2814.0,2003.0_RANGER,-1.4063190587388512
2813.0,2003.0_Q45,-1.4058465768207729
2812.0,2004.0_MATRIX,-1.4036514117894014
2811.0,2016.0_EQUINOX,-1.35746851048921
2810.0,2002.0_AXIOM,-1.3394397571701682
2809.0,2001.0_RODEO,-1.3222412230873182
2808.0,2004.0_EXPRESS,-1.3044355487104289
2807.0,2000.0_5 SERIES,-1.298505592643159
2806.0,1995.0_PASSPORT,-1.2830433418524148
2805.0,1995.0_AVENGER,-1.2747314191243562
2804.0,2008.0_3-Sep,-1.2673147150211832
2803.0,2010.0_OUTBACK,-1.2332246105535212
2802.0,1997.0_TRANS SPORT,-1.222877267254708
2801.0,2005.0_S80,-1.2225049745321346
2800.0,2015.0_MUSTANG,-1.1852261504200312
2799.0,1997.0_TOWN & COUNTRY,-1.1793137777950657
2798.0,1991.0_NINETY EIGHT,-1.1726796874101946
2797.0,2003.0_GRAND PRIX,-1.1560534116672538
2796.0,1994.0_C2500,-1.1237537547735341
2795.0,2013.0_M-CLASS,-1.0899340265847275
2794.0,1995.0_RANGE ROVER,-1.0837829989219074
2793.0,1994.0_ALTIMA,-1.070475533665688
2792.0,1991.0_LOYALE,-1.0695189613375256
2791.0,2005.0_XL-7,-1.0459098374770546
