Vehicle Year-Model,Coefficient,Ranking
1995.0_MX-6,1.4082253164745508,661.0
2015.0_MAZDA3,1.4090656651679134,660.0
2000.0_CONTINENTAL,1.4116814440743417,659.0
1996.0_SENTRA,1.4129488507573893,658.0
2004.0_ENVOY XL,1.416963299647401,657.0
1995.0_K1500,1.4230822664761567,656.0
2008.0_SORENTO,1.4245866927261548,655.0
1991.0_PRELUDE,1.425100391619574,654.0
2002.0_MALIBU,1.4304570851026206,653.0
1991.0_RANGER,1.4313236109183851,652.0
1974.0_BEETLE,1.4315326546104512,651.0
1991.0_RAMCHARGER,1.4352097807124757,650.0
2009.0_STS,1.435502035391498,649.0
1990.0_190,1.4369309453338777,648.0
1999.0_REGAL,1.438470517404275,647.0
2013.0_IMPREZA,1.4409487971631247,646.0
1998.0_AVALON,1.4425271952478014,645.0
2011.0_VERACRUZ,1.446355188319177,644.0
2012.0_EOS,1.4525507090349001,643.0
1979.0_F150,1.4543903017475786,642.0
2005.0_M-CLASS,1.4544115093181922,641.0
2015.0_LACROSSE,1.4555691887609805,640.0
2015.0_SONATA,1.4593612760139052,639.0
2003.0_TAURUS,1.4646910757412153,638.0
1990.0_LS 400,1.4660638639319765,637.0
1972.0_ECONOLINE,1.4669167507835235,636.0
1998.0_626,1.4691271237775598,635.0
2001.0_S-CLASS,1.472194413406784,634.0
2009.0_TAURUS,1.4733372189770289,633.0
2010.0_COROLLA,1.474822674248966,632.0
2004.0_TL,1.4791469936778618,631.0
2006.0_QUEST,1.4798653938449877,630.0
2003.0_FOCUS,1.4817205343959137,629.0
2004.0_ACCORD,1.4817446452282712,628.0
1992.0_PASEO,1.4821673277741223,627.0
2004.0_GRAND CHEROKEE,1.483699015995671,626.0
2005.0_X3,1.4853352761221965,625.0
1998.0_SLK-CLASS,1.4890836508269825,624.0
1980.0_RAM VAN,1.4929448389550632,623.0
1998.0_NAVIGATOR,1.4947325339800528,622.0
1994.0_850 SERIES,1.499044664639359,621.0
1996.0_F-150,1.49940163975232,620.0
1997.0_626,1.500266813180634,619.0
2010.0_IMPALA,1.5008320271035895,618.0
2001.0_GRAND AM,1.5008500506364733,617.0
2008.0_M35,1.504067679949218,616.0
1985.0_200SX,1.505262159697953,615.0
1998.0_CLK-CLASS,1.5061984563152335,614.0
1996.0_Z3,1.5071643299397866,613.0
2001.0_EXPLORER,1.5080965440639755,612.0
1994.0_SONOMA,1.5084848732199527,611.0
1987.0_CARAVAN,1.5088755832209588,610.0
2008.0_GRAND CHEROKEE,1.5105429728540125,609.0
1993.0_AEROSTAR,1.5114718402228418,608.0
2002.0_MOUNTAINEER,1.5131394706268246,607.0
2013.0_AVALON,1.5133007472730067,606.0
2004.0_LANCER,1.5144696443235204,605.0
1989.0_BROUGHAM,1.5150766140447436,604.0
1999.0_CIVIC,1.5152295642491933,603.0
2008.0_Q7,1.5192276050402274,602.0
2009.0_M-CLASS,1.5194043318539983,601.0
2000.0_GRAND AM,1.520252294983968,600.0
1997.0_F-350,1.5204508020415615,599.0
2004.0_DURANGO,1.522269201007429,598.0
2005.0_BLAZER,1.5234671256841008,597.0
2006.0_RELAY,1.526842728189646,596.0
1988.0_NINETY EIGHT,1.5296451660438273,595.0
2009.0_ROGUE,1.5347255458779678,594.0
2002.0_RL,1.5368448762104234,593.0
1999.0_CLK-CLASS,1.5372376854515257,592.0
2007.0_RANGE ROVER SPORT,1.5383063545171647,591.0
2005.0_AERIO,1.540709609706215,590.0
2009.0_CX-9,1.542437059565277,589.0
2002.0_CABRIO,1.542983377672023,588.0
2000.0_S-TYPE,1.5433975531693953,587.0
2003.0_ALERO,1.5444643255875306,586.0
1991.0_CELICA,1.5449628652942438,585.0
2022.0_OUTLANDER SPORT,1.5493246218894403,584.0
2004.0_S60,1.5535976648302818,583.0
2001.0_FORESTER,1.5545031708995998,582.0
2012.0_TAURUS,1.5555210968015318,581.0
2001.0_MONTERO SPORT,1.5566804109926897,580.0
2003.0_S60,1.5601144343281788,579.0
2002.0_MONTERO SPORT,1.5651729692745822,578.0
2006.0_GRAND CARAVAN,1.566750873698051,577.0
2013.0_M-CLASS,1.5678014513395924,576.0
1992.0_7 SERIES,1.5685243271051994,575.0
2003.0_A4,1.568771859069925,574.0
2000.0_RL,1.572112497682015,573.0
1995.0_CORSICA,1.5746044763535867,572.0
2011.0_ELANTRA,1.575595819623309,571.0
2011.0_FUSION HYBRID,1.5764860670088487,570.0
1989.0_CELICA,1.5765303704462763,569.0
2007.0_FIVE HUNDRED,1.5770462693392164,568.0
1999.0_S10,1.5773378361458448,567.0
2008.0_FUSION,1.5807676679478386,566.0
1994.0_CAPRICE CLASSIC,1.5813431605516628,565.0
2009.0_MARINER,1.5845446276710284,564.0
1993.0_MUSTANG,1.5870031997785532,563.0
1995.0_COROLLA,1.5901390843090157,562.0
1998.0_PARK AVENUE,1.5911569034635744,561.0
1987.0_XJ6,1.5976394118535786,560.0
1989.0_FLEETWOOD,1.5981178270808778,559.0
2013.0_AVENGER,1.6004714021056,558.0
1997.0_PASSPORT,1.6039007046422424,557.0
1998.0_M-CLASS,1.6050396984893152,556.0
1992.0_SIERRA,1.6082500070064754,555.0
1998.0_ELDORADO,1.6089528147104628,554.0
1986.0_G20,1.6134226626960757,553.0
1992.0_LEGACY,1.6178663796760948,552.0
1994.0_TOPAZ,1.6179342311991778,551.0
1984.0_IMPALA,1.6204479489116257,550.0
2008.0_ELANTRA,1.6231521237965145,549.0
2013.0_SRX,1.6251142857303964,548.0
1972.0_SCOUT,1.6271307285029546,547.0
1996.0_RAM VAN,1.6271475162245157,546.0
2009.0_ELANTRA,1.6288114377517648,545.0
1996.0_VOYAGER,1.6327400573707078,544.0
1985.0_CONQUEST,1.6332097280093347,543.0
1999.0_TRACKER,1.633328236302692,542.0
1972.0_240,1.6334527045618246,541.0
1992.0_EXPLORER,1.633688954616355,540.0
2003.0_MURANO,1.637961330225654,539.0
2002.0_RIO,1.6403556327018214,538.0
2002.0_VUE,1.6428626090137173,537.0
2008.0_ESCAPE HYBRID,1.6489439992401367,536.0
1993.0_ACCORD,1.6492542271812098,535.0
2016.0_FUSION,1.6502473978338859,534.0
1993.0_GOLF III,1.6520333230422868,533.0
2013.0_FUSION HYBRID,1.65216250286704,532.0
2012.0_G25,1.6628741281430648,531.0
1995.0_JETTA III,1.6636671669436707,530.0
2011.0_SOUL,1.6639840350246424,529.0
1997.0_QX4,1.671340530957975,528.0
1986.0_560,1.6731425828531434,527.0
1999.0_CONTINENTAL,1.678088029743,526.0
2014.0_CIVIC,1.679617459959759,525.0
2002.0_BLAZER,1.6803526020923083,524.0
1996.0_CUTLASS SUPREME,1.6812990718785468,523.0
1986.0_323,1.6835305767995457,522.0
2016.0_CHEROKEE,1.6851666944028774,521.0
2008.0_CAMRY,1.685844024139793,520.0
2004.0_TAURUS,1.6894454881082328,519.0
2003.0_V70,1.6922340924209225,518.0
2003.0_RX 300,1.6924603777687248,517.0
2012.0_ECLIPSE SPYDER,1.693035578746157,516.0
2020.0_ELANTRA,1.695624702230695,515.0
1988.0_ACCORD,1.6969770740756698,514.0
1993.0_F-350,1.6988532610885199,513.0
1994.0_CELICA,1.70238789708777,512.0
2009.0_SEBRING,1.704544897614102,511.0
2008.0_OUTLOOK,1.705328739632664,510.0
1979.0_C10,1.70905827739964,509.0
2000.0_QUEST,1.7090841213026353,508.0
2021.0_CHARGER,1.7110399198031163,507.0
2013.0_CC,1.712525286035328,506.0
2001.0_NEON,1.7140994328035875,505.0
2000.0_CLK-CLASS,1.7161248638074935,504.0
2004.0_AVALANCHE,1.7197550158865205,503.0
1969.0_C20,1.720696318768123,502.0
2010.0_RX-8,1.7207363243109268,501.0
2002.0_SEDONA,1.7232063433851967,500.0
2001.0_CAVALIER,1.7249823923013918,499.0
2009.0_ENCLAVE,1.731086211493912,498.0
2015.0_200,1.7355420977843774,497.0
2003.0_NEON,1.7362162024067014,496.0
2010.0_LACROSSE,1.7368747356299474,495.0
1983.0_BLAZER,1.737222808334619,494.0
1995.0_SABLE,1.7460063276674835,493.0
1996.0_TOWN CAR,1.7474817836368959,492.0
1996.0_MUSTANG,1.7504456863610052,491.0
1996.0_ASTRO,1.7574926073341548,490.0
1992.0_S10,1.757668885266053,489.0
2005.0_5 SERIES,1.7603723913926008,488.0
2002.0_CARAVAN,1.7626984244106254,487.0
2002.0_DIAMANTE,1.7630516081130858,486.0
1985.0_LTD CROWN VICTORIA,1.7648112042734436,485.0
2009.0_MAZDA5,1.764870981016107,484.0
2002.0_SANTA FE,1.7664310133927046,483.0
1995.0_SC 400,1.7672407083867856,482.0
2007.0_GS 350,1.7682227470228673,481.0
2001.0_SONATA,1.768844562553711,480.0
1992.0_INTEGRA,1.7726552840002696,479.0
1997.0_YUKON,1.7728777188803457,478.0
2004.0_CARAVAN,1.77697617424858,477.0
2001.0_A4,1.7770416003731688,476.0
1990.0_CAPRICE CLASSIC,1.7785613912641929,475.0
2007.0_COBALT,1.786557526649663,474.0
2000.0_SILHOUETTE,1.796260062437206,473.0
2007.0_COMPASS,1.8023707389344112,472.0
2002.0_S60,1.8047532526709684,471.0
2005.0_ELANTRA,1.8062135434963011,470.0
1995.0_ACCLAIM,1.8169835418600981,469.0
2005.0_TOWN CAR,1.817744238184493,468.0
2010.0_INSIGHT,1.8206690359286635,467.0
2009.0_CHARGER,1.826575506274403,466.0
2003.0_RAM VAN,1.8274176110428033,465.0
1988.0_BRONCO,1.827624106700159,464.0
2002.0_PROTEGE,1.8299853467505662,463.0
2004.0_QX56,1.8308855878077621,462.0
2005.0_DURANGO,1.8311737346620547,461.0
2020.0_EDGE,1.832154725183371,460.0
1995.0_PROTEGE,1.8351659226534407,459.0
2005.0_GALANT,1.837059397392317,458.0
1998.0_I30,1.8405914296230712,457.0
1996.0_CORVETTE,1.846033975387398,456.0
1992.0_CULASS CIERA,1.8461395263352722,455.0
2009.0_LACROSSE,1.8482450742277978,454.0
2005.0_SPRINTER 3500,1.8485587214711994,453.0
2004.0_A6,1.8495270025419435,452.0
2005.0_S60,1.8501876146103722,451.0
2002.0_CL,1.852101308069689,450.0
2000.0_RODEO,1.8562253831810285,449.0
2012.0_ECONOLINE,1.8573395690318617,448.0
1989.0_TERCEL,1.8619694280224564,447.0
2007.0_RONDO,1.8646724314706697,446.0
2008.0_NITRO,1.8744886799222158,445.0
2009.0_RONDO,1.8790276363741594,444.0
1996.0_CENTURY,1.8791943768494024,443.0
2014.0_F-150,1.8837818785155724,442.0
2004.0_SRX,1.8879665220396447,441.0
1989.0_VAN,1.888460108865982,440.0
2007.0_PRIUS,1.8886522163410275,439.0
1991.0_B-SERIES,1.8906249196239597,438.0
2010.0_XD,1.890680988349912,437.0
2000.0_INTREPID,1.892042525761556,436.0
2015.0_CAMARO,1.8945606422391352,435.0
2007.0_UPLANDER,1.8966226244692126,434.0
1999.0_CONTOUR,1.9000185563239365,433.0
1987.0_CUTLASS CIERA,1.905312969319713,432.0
2013.0_FOCUS,1.9067012306928734,431.0
2011.0_ECLIPSE,1.9108570893938917,430.0
2009.0_VUE,1.9162699452880205,429.0
2004.0_X5,1.9208783049069242,428.0
1993.0_CARAVAN,1.9223871020215542,427.0
1990.0_G20,1.9250509894639412,426.0
1992.0_PROTEGE,1.925898153501524,425.0
1990.0_K1500,1.9259391354089908,424.0
2001.0_VENTURE,1.9284344440730705,423.0
1993.0_JIMMY,1.9291086524685133,422.0
2003.0_F-350,1.931304324755384,421.0
1985.0_S15,1.931540756129776,420.0
1994.0_AMIGO,1.9383264733963987,419.0
2008.0_G5,1.9402764297319717,418.0
2001.0_CAMRY,1.9407011821240756,417.0
2021.0_ELANTRA,1.9418701252209571,416.0
1997.0_SENTRA,1.9432931475545605,415.0
1984.0_G20,1.9441778279830688,414.0
2006.0_F-350,1.9487893398841836,413.0
2004.0_6 SERIES,1.9502777035483698,412.0
2004.0_ENVOY,1.9543426910811919,411.0
2003.0_DAKOTA,1.9592178518113081,410.0
1987.0_F-250,1.9617079551318295,409.0
2004.0_OUTLANDER,1.9617146113552204,408.0
2012.0_MALIBU,1.962390116159284,407.0
1994.0_CUTLASS CIERA,1.971700897049504,406.0
2005.0_TL,1.9722412648546426,405.0
1990.0_D50,1.9760325120126698,404.0
2006.0_PASSAT,1.9761817246591566,403.0
2017.0_PATRIOT,1.9786466542826116,402.0
1989.0_LESABRE,1.9802844390806702,401.0
2003.0_WINDSTAR,1.9809394634674447,400.0
2005.0_MPV,1.9825617925690393,399.0
1999.0_METRO,1.9833914873154623,398.0
2019.0_TLX,1.9896707223432542,397.0
2011.0_FIT,1.9910698800241278,396.0
2008.0_ARMADA,1.9993729173715304,395.0
2016.0_GRAND CHEROKEE,2.000202054882768,394.0
2004.0_ASCENDER,2.002298065302049,393.0
2006.0_SORENTO,2.0046185592585988,392.0
2002.0_626,2.0048713428652682,391.0
2003.0_DIAMANTE,2.0064820462719135,390.0
1996.0_C1500,2.0084758216117633,389.0
1997.0_E-CLASS,2.0096157757949458,388.0
2006.0_IMPALA,2.015846984562641,387.0
2000.0_MUSTANG,2.0180817695684383,386.0
1993.0_ECLIPSE,2.0245458661513984,385.0
1999.0_C2500,2.0262321039515236,384.0
1996.0_BONNEVILLE,2.0282584127615415,383.0
2001.0_SIENNA,2.030465006452082,382.0
2004.0_IMPALA,2.0325033702201485,381.0
1985.0_240,2.0326488226026895,380.0
2015.0_VERSA,2.0339508141060265,379.0
2005.0_FORENZA,2.03697867707848,378.0
2009.0_TAHOE,2.0390129968888973,377.0
2008.0_300C,2.0478104910503183,376.0
1973.0_P.U. D-250,2.051490003654104,375.0
1992.0_190,2.054148615072697,374.0
1998.0_ESCORT,2.055120240279894,373.0
2010.0_CC,2.0557081668644415,372.0
2011.0_PRIUS,2.0562639879445905,371.0
2013.0_MAZDA6,2.058947190475321,370.0
1995.0_GRAND CHEROKEE,2.0598333842804584,369.0
1990.0_F-250,2.0604902799062588,368.0
1990.0_MAXIMA,2.073202350068256,367.0
2005.0_SEDONA,2.075181142608346,366.0
2011.0_300,2.075777952280983,365.0
2003.0_ECHO,2.0816444334272366,364.0
2003.0_GRAND MARQUIS,2.087360826988999,363.0
2006.0_FORESTER,2.088325606138651,362.0
2002.0_PRIUS,2.090412104056271,361.0
2011.0_CRUZE,2.0953842263229085,360.0
2000.0_SUNFIRE,2.09754873581705,359.0
1991.0_PREVIA,2.1015883805522413,358.0
2007.0_TIBURON,2.1027154177439646,357.0
2009.0_AZERA,2.1170378473754923,356.0
2001.0_PATHFINDER,2.11727122089176,355.0
1996.0_G30,2.1190383287603645,354.0
1984.0_G10,2.1191612575672703,353.0
1996.0_850 SERIES,2.1201551702382333,352.0
2011.0_TC,2.123881634083293,351.0
2005.0_RELAY,2.1272031078604443,350.0
2015.0_FORTE,2.133097302184152,349.0
2004.0_AVIATOR,2.135880520155176,348.0
2005.0_RANGER,2.136492460978226,347.0
2008.0_F-250,2.1415069227331696,346.0
2004.0_XC70,2.1426540979542854,345.0
2012.0_GENESIS,2.148739046193737,344.0
1999.0_MAXIMA,2.1495159663650916,343.0
2019.0_RIO,2.154892556516353,342.0
2002.0_M-CLASS,2.155311674413229,341.0
2009.0_YUKON,2.1585689232674152,340.0
1972.0_CJ5,2.1611089057521373,339.0
2012.0_JUKE,2.1616715473224133,338.0
2006.0_TRAILBLAZER,2.162621784460218,337.0
2011.0_SANTA FE,2.163195464024121,336.0
2012.0_TIGUAN,2.163845662718418,335.0
2009.0_EDGE,2.164337958403633,334.0
1997.0_MIRAGE,2.171660683348312,333.0
1996.0_K2500,2.175625137356413,332.0
2002.0_ENVOY,2.1821060678009063,331.0
1998.0_RODEO,2.184715579918236,330.0
2012.0_VERACRUZ,2.1873541512510712,329.0
1990.0_MIGHTY MAX,2.190168289885651,328.0
1978.0_CUTLASS,2.1909457850920613,327.0
2008.0_NAVIGATOR,2.1966480905609607,326.0
1999.0_SUBURBAN,2.1966721348811853,325.0
1996.0_SKYLARK,2.2006402893150763,324.0
2000.0_ELANTRA,2.2036121667896915,323.0
1994.0_SAFARI,2.2082922232596514,322.0
2005.0_RIO,2.213990766079292,321.0
2012.0_C/V,2.22082460725778,320.0
2003.0_CENTURY,2.232765699327894,319.0
2009.0_EQUINOX,2.234491751257334,318.0
2014.0_FUSION HYBRID,2.2350639543527957,317.0
1995.0_ECLIPSE,2.2394112321529835,316.0
2008.0_MALIBU,2.24017035815021,315.0
2008.0_CORVETTE,2.24407394650207,314.0
2006.0_TL,2.2501217769584287,313.0
1997.0_I30,2.251649567864413,312.0
2009.0_COBALT,2.257304879815378,311.0
2012.0_MAZDA2,2.26085064914592,310.0
1979.0_F250,2.2689311831679455,309.0
2003.0_SAFARI,2.2706788342073714,308.0
1998.0_A8,2.2731900778288456,307.0
1998.0_TAURUS,2.2741054383888124,306.0
2006.0_FOCUS,2.274645892235382,305.0
1997.0_RAM VAN,2.278150555749716,304.0
2004.0_RX-8,2.278993681534332,303.0
2000.0_SEVILLE,2.2798307219470346,302.0
2007.0_GRAND CHEROKEE,2.2810857925672825,301.0
1991.0_SEVILLE,2.28151212197175,300.0
1989.0_MR2,2.2844504312523473,299.0
2009.0_GRAND MARQUIS,2.292002545043956,298.0
2006.0_FUSION,2.292744342523436,297.0
2011.0_CAMARO,2.2957245771688273,296.0
1988.0_F-350,2.2965546462813595,295.0
2009.0_RANGE ROVER,2.298579316226696,294.0
2005.0_XC70,2.301763475877735,293.0
2001.0_DAKOTA,2.307105364617186,292.0
2008.0_XC90,2.3099998746244665,291.0
1987.0_CAPRICE CLASSIC,2.312377756085793,290.0
2004.0_SORENTO,2.317741521529259,289.0
2000.0_CIRRUS,2.3188549456879444,288.0
1998.0_AVENGER,2.3202011047551667,287.0
2004.0_COROLLA,2.330728876503512,286.0
2003.0_NEW BEETLE,2.3333454020479483,285.0
2007.0_EOS,2.3353641526147757,284.0
2006.0_TOUAREG,2.3478349856207745,283.0
1993.0_LEGEND,2.349616232214105,282.0
2000.0_S-CLASS,2.356976161584675,281.0
2013.0_GENESIS,2.3571336524086948,280.0
1995.0_GOLF III,2.359454717489569,279.0
2003.0_PROTEGE5,2.362317332038745,278.0
1988.0_BROUGHAM,2.3642643580064937,277.0
1998.0_METRO,2.3737175972219378,276.0
1997.0_GRAND CHEROKEE,2.3764739529657133,275.0
1990.0_5 SERIES,2.3872262643251574,274.0
1990.0_RAM VAN,2.388300479937055,273.0
2015.0_PRIUS C,2.3959399877027794,272.0
2004.0_350Z,2.4033880836348405,271.0
1994.0_7 SERIES,2.4070288520056544,270.0
2007.0_DURANGO,2.4101122298768285,269.0
2013.0_FIT,2.4125461714930756,268.0
1987.0_ALLANTE,2.4210898018444764,267.0
2003.0_EXPLORER SPORT,2.4351997199841784,266.0
2009.0_S-CLASS,2.436861383666793,265.0
1988.0_ASTRO,2.437922745221706,264.0
2018.0_YARIS IA,2.438169336706181,263.0
2008.0_YARIS,2.4383582718041543,262.0
2006.0_ACCORD,2.447750738144776,261.0
2005.0_ION,2.4534468290869054,260.0
1970.0_NOVA,2.4571418644600183,259.0
1991.0_G10,2.4619521514034557,258.0
2012.0_LACROSSE,2.4682417194152544,257.0
1999.0_RAV4,2.4688422206189555,256.0
2007.0_SKY,2.469807212806563,255.0
1999.0_MONTERO,2.470317647219773,254.0
1990.0_CAVALIER,2.470931533162885,253.0
1986.0_RAMCHARGER,2.49097835114676,252.0
1998.0_MAXIMA,2.4940568449576617,251.0
1994.0_GRAND CHEROKEE,2.4954788754102206,250.0
2011.0_FLEX,2.4974078052855786,249.0
2008.0_CR-V,2.4988893916532677,248.0
1982.0_EAGLE,2.5023152379041487,247.0
1991.0_7 SERIES,2.5025128415288336,246.0
1998.0_GRAND CARAVAN,2.5041513120607646,245.0
2023.0_IONIQ HYBRID,2.506463322737722,244.0
2008.0_PILOT,2.5159502593986893,243.0
1997.0_MONTE CARLO,2.520189313878886,242.0
2007.0_PT CRUISER,2.5284281383880027,241.0
2013.0_OPTIMA,2.5287707863398743,240.0
2006.0_MPV,2.5315968695133066,239.0
2000.0_S70,2.5360638435773732,238.0
2013.0_ATS,2.5369016852392123,237.0
2002.0_OUTBACK,2.5430022835455977,236.0
2005.0_MAXIMA,2.552183634523928,235.0
1995.0_LEGACY,2.553649747303631,234.0
1997.0_PROBE,2.5587773302583576,233.0
1993.0_BLAZER,2.5653519896196277,232.0
1995.0_GRAND CARAVAN,2.5675933019800232,231.0
1997.0_AVALON,2.5881132557815487,230.0
1999.0_RANGER,2.595756749267235,229.0
2003.0_CROWN VICTORIA,2.5959225420172882,228.0
2001.0_ES 300,2.599294564523136,227.0
2022.0_TELLURIDE,2.600137950080302,226.0
1985.0_ELDORADO,2.6099676607229747,225.0
1996.0_PATHFINDER,2.612907302242918,224.0
1996.0_IMPREZA,2.614176564766022,223.0
2008.0_VERSA,2.6154835315398204,222.0
2005.0_SPECTRA5,2.629314820780644,221.0
1994.0_CONTINENTAL,2.631777765045521,220.0
2003.0_MATRIX,2.6396394667615244,219.0
2011.0_G37,2.646670795765994,218.0
1992.0_CIVIC,2.6479571834261764,217.0
1999.0_FORESTER,2.6557080931266075,216.0
2003.0_TRIBUTE,2.6571304491224286,215.0
2007.0_CAMRY,2.6642371214981933,214.0
2011.0_AVALON,2.6657569196985604,213.0
1989.0_CIVIC,2.6732276266513524,212.0
2006.0_RX-8,2.67555896304066,211.0
1984.0_S10,2.70654868074317,210.0
1999.0_YUKON,2.7083294515060055,209.0
2010.0_XTERRA,2.7112939899801596,208.0
2010.0_GRAND CARAVAN,2.718685044406672,207.0
2005.0_FIVE HUNDRED,2.7238947434501037,206.0
1991.0_EXPLORER,2.727379822533862,205.0
2006.0_1500,2.7304996324315036,204.0
2006.0_VAN,2.7365318806975254,203.0
2010.0_MAZDA5,2.7400908787540086,202.0
1991.0_RAM VAN,2.7408955452898316,201.0
2011.0_REGAL,2.7417926563704373,200.0
2010.0_SEDONA,2.7593564678100972,199.0
2005.0_EXPLORER SPORT TRAC,2.7635464793512172,198.0
1996.0_3 SERIES,2.7673333520543237,197.0
1987.0_CHEROKEE,2.776158510085629,196.0
1995.0_850 SERIES,2.778042098962388,195.0
2001.0_SAFARI,2.7852795592594033,194.0
2008.0_X3,2.7927410483689012,193.0
1988.0_C2500,2.795469653151036,192.0
2003.0_I35,2.7990817667950476,191.0
2011.0_LR2,2.812400749760491,190.0
1999.0_A4,2.8154633363418897,189.0
2008.0_EDGE,2.817807705026904,188.0
2008.0_FORENZA,2.832653095007243,187.0
1987.0_MOTORCYCLE,2.8342467240351197,186.0
2007.0_E-CLASS,2.8471597367682286,185.0
1995.0_F-250,2.851610436047314,184.0
2016.0_FIESTA,2.873978936794589,183.0
1989.0_SUBURBAN,2.8742375924323724,182.0
2002.0_GTI,2.8762593814415562,181.0
2021.0_JETTA,2.8773830458940175,180.0
2011.0_COROLLA,2.8891490889873306,179.0
1992.0_RANGER,2.889375219450967,178.0
1986.0_F-150,2.8928069350197045,177.0
2000.0_E-CLASS,2.893404119185298,176.0
2003.0_MDX,2.8950991078705197,175.0
1996.0_LUMINA,2.9016675054813095,174.0
2002.0_Q45,2.9210225975718247,173.0
1983.0_ELDORADO,2.92823192357635,172.0
2005.0_GRAND MARQUIS,2.929224979990725,171.0
1994.0_CORVETTE,2.9386804611490165,170.0
2011.0_XB,2.940645292767709,169.0
2008.0_VUE,2.958839833341335,168.0
1992.0_ES 300,2.9840243269262112,167.0
2011.0_OPTIMA,2.9969408681607335,166.0
1990.0_C1500,3.00925108715622,165.0
1996.0_CHEROKEE,3.012475062488718,164.0
2003.0_SEDONA,3.01317829869525,163.0
1996.0_ELANTRA,3.014374952074152,162.0
2014.0_IMPALA LIMITED,3.0147595669252527,161.0
2008.0_S-CLASS,3.0247591133501714,160.0
2000.0_EXPEDITION,3.0361296130068576,159.0
2011.0_ESCAPE,3.0366867631848,158.0
1998.0_GRAND AM,3.040442433087465,157.0
2000.0_ECONOLINE WAGON,3.043975503828939,156.0
2004.0_M-CLASS,3.051370154796902,155.0
1994.0_C-CLASS,3.05137159875838,154.0
2006.0_DTS,3.0566500193792345,153.0
1988.0_K3500,3.0723212207248505,152.0
2009.0_NEW BEETLE,3.0789974546220735,151.0
2003.0_PILOT,3.102865470656945,150.0
2010.0_DTS,3.1040456054594583,149.0
2017.0_TRAX,3.1040795989311665,148.0
2003.0_SENTRA,3.1120439369566077,147.0
1996.0_SAFARI,3.115979446439143,146.0
2004.0_A8,3.121534806251725,145.0
2001.0_FOCUS,3.1326127603619005,144.0
1998.0_AURORA,3.1521411362751532,143.0
2011.0_GRAND CHEROKEE,3.164212020694674,142.0
1998.0_EXPLORER,3.1650868769401845,141.0
2006.0_ALTIMA,3.1681949579577022,140.0
2008.0_IMPALA,3.1682921208653774,139.0
2010.0_CAMARO,3.1821155251620827,138.0
1993.0_TAURUS,3.1903692339143084,137.0
1992.0_K1500,3.19203683034537,136.0
2003.0_ECONOLINE,3.2108425515780588,135.0
1984.0_300,3.215339491430252,134.0
1991.0_DEVILLE,3.216553772790536,133.0
1990.0_CAMRY,3.2287601506653756,132.0
2001.0_OPTIMA,3.2451663748208466,131.0
2003.0_FORESTER,3.253375872090513,130.0
1998.0_CROWN VICTORIA,3.27402130612525,129.0
1994.0_SENTRA,3.2778685534203746,128.0
2008.0_HIGHLANDER,3.2837907168077676,127.0
2007.0_NAVIGATOR,3.2849417610600815,126.0
2003.0_PT CRUISER,3.2916917304859057,125.0
1997.0_TOWN CAR,3.291694887048452,124.0
2013.0_ACADIA,3.2956250205114364,123.0
2006.0_3 SERIES,3.2961419013074393,122.0
1995.0_ODYSSEY,3.2997790245234153,121.0
1995.0_MUSTANG,3.3019573162827873,120.0
2014.0_CC,3.3095809449125952,119.0
1994.0_REGAL,3.3144192032241686,118.0
2011.0_TOWN & COUNTRY,3.3172856932195205,117.0
2010.0_A6,3.342869613851645,116.0
2003.0_CAMRY,3.350376589191966,115.0
2012.0_YARIS,3.4063071694750384,114.0
2005.0_TAHOE,3.410320695936646,113.0
1994.0_GRAND AM,3.4192663091288007,112.0
2002.0_MDX,3.4267718012835005,111.0
1995.0_ES 300,3.4325537052696773,110.0
1999.0_ESCORT,3.4325890613208587,109.0
1995.0_G20,3.4337958906033763,108.0
1997.0_S10,3.44081739455552,107.0
2006.0_H2,3.4525688843169764,106.0
2007.0_XTERRA,3.454482457107295,105.0
2012.0_3 SERIES,3.456359398125328,104.0
2004.0_AVEO,3.4674583561618904,103.0
2008.0_SLK-CLASS,3.48132453324418,102.0
1997.0_TACOMA,3.481810803514594,101.0
2016.0_IMPALA,3.4939026488398586,100.0
1988.0_CRESSIDA,3.501394694728495,99.0
2014.0_TAURUS,3.503309743115738,98.0
1994.0_TAURUS,3.5170041029881927,97.0
2016.0_RIO,3.519804426717949,96.0
2003.0_ACCENT,3.5249615594241432,95.0
1996.0_SUBURBAN,3.527248710021605,94.0
1997.0_SEVILLE,3.5355749736235236,93.0
1995.0_YUKON,3.539712365229901,92.0
1989.0_CORVETTE,3.542232238240768,91.0
2000.0_GRAND CHEROKEE,3.5562162783855262,90.0
